Index,X_pixel,Y_pixel,I,J,Albedo
1856,-19.422091590115564,-61.896541660676256,6,16,162
1856,-19.422091590115564,-61.54055554357473,6,17,150
1856,-19.422091590115564,-61.18456942647321,6,18,141
1856,-19.422091590115564,-60.82858330937169,6,19,146
1856,-19.422091590115564,-60.472597192270165,6,20,147
1856,-19.422091590115564,-60.11661107516864,6,21,140
1856,-19.422091590115564,-59.76062495806712,6,22,132
1856,-19.422091590115564,-59.404638840965596,6,23,124
1856,-19.422091590115564,-59.04865272386407,6,24,115
1856,-19.422091590115564,-58.69266660676255,6,25,105
1856,-19.422091590115564,-58.33668048966103,6,26,101
1856,-19.422091590115564,-57.98069437255951,6,27,103
1856,-19.422091590115564,-57.62470825545799,6,28,38
1856,-19.5276246233126,-67.23633341719909,7,1,177
1856,-19.5276246233126,-66.88034730009757,7,2,189
1856,-19.5276246233126,-66.52436118299605,7,3,186
1856,-19.5276246233126,-66.16837506589452,7,4,177
1856,-19.5276246233126,-65.812388948793,7,5,171
1856,-19.5276246233126,-65.45640283169148,7,6,165
1856,-19.5276246233126,-65.10041671458995,7,7,159
1856,-19.5276246233126,-64.74443059748843,7,8,151
1856,-19.5276246233126,-64.38844448038691,7,9,138
1856,-19.5276246233126,-64.03245836328539,7,10,154
1856,-19.5276246233126,-63.67647224618387,7,11,188
1856,-19.5276246233126,-63.32048612908235,7,12,189
1856,-19.5276246233126,-62.964500011980824,7,13,183
1856,-19.5276246233126,-62.6085138948793,7,14,171
1856,-19.5276246233126,-62.25252777777778,7,15,168
1856,-19.5276246233126,-61.896541660676256,7,16,156
1856,-19.5276246233126,-61.54055554357473,7,17,146
1856,-19.5276246233126,-61.18456942647321,7,18,143
1856,-19.5276246233126,-60.82858330937169,7,19,148
1856,-19.5276246233126,-60.472597192270165,7,20,146
1856,-19.5276246233126,-60.11661107516864,7,21,137
1856,-19.5276246233126,-59.76062495806712,7,22,128
1856,-19.5276246233126,-59.404638840965596,7,23,122
1856,-19.5276246233126,-59.04865272386407,7,24,115
1856,-19.5276246233126,-58.69266660676255,7,25,100
1856,-19.5276246233126,-58.33668048966103,7,26,82
1856,-19.5276246233126,-57.98069437255951,7,27,100
1856,-19.5276246233126,-57.62470825545799,7,28,58
1856,-19.63315765650964,-67.59231953430061,8,0,61
1856,-19.63315765650964,-66.88034730009757,8,2,186
1856,-19.63315765650964,-66.52436118299605,8,3,184
1856,-19.63315765650964,-66.16837506589452,8,4,175
1856,-19.63315765650964,-65.812388948793,8,5,172
1856,-19.63315765650964,-65.45640283169148,8,6,164
1856,-19.63315765650964,-65.10041671458995,8,7,158
1856,-19.63315765650964,-64.74443059748843,8,8,145
1856,-19.63315765650964,-64.38844448038691,8,9,134
1856,-19.63315765650964,-64.03245836328539,8,10,153
1856,-19.63315765650964,-63.67647224618387,8,11,186
1856,-19.63315765650964,-63.32048612908235,8,12,182
1856,-19.63315765650964,-62.964500011980824,8,13,180
1856,-19.63315765650964,-62.6085138948793,8,14,173
1856,-19.63315765650964,-62.25252777777778,8,15,164
1856,-19.63315765650964,-61.896541660676256,8,16,156
1856,-19.63315765650964,-61.54055554357473,8,17,148
1856,-19.63315765650964,-61.18456942647321,8,18,151
1856,-19.63315765650964,-60.82858330937169,8,19,149
1856,-19.63315765650964,-60.472597192270165,8,20,141
1856,-19.63315765650964,-60.11661107516864,8,21,132
1856,-19.63315765650964,-59.76062495806712,8,22,124
1856,-19.63315765650964,-59.404638840965596,8,23,119
1856,-19.63315765650964,-59.04865272386407,8,24,114
1856,-19.63315765650964,-58.69266660676255,8,25,100
1856,-19.63315765650964,-58.33668048966103,8,26,79
1856,-19.63315765650964,-57.98069437255951,8,27,98
1856,-19.63315765650964,-57.62470825545799,8,28,65
1856,-19.738690689706672,-67.59231953430061,9,0,96
1856,-19.738690689706672,-66.88034730009757,9,2,188
1856,-19.738690689706672,-66.52436118299605,9,3,188
1856,-19.738690689706672,-66.16837506589452,9,4,177
1856,-19.738690689706672,-65.812388948793,9,5,171
1856,-19.738690689706672,-65.45640283169148,9,6,165
1856,-19.738690689706672,-65.10041671458995,9,7,157
1856,-19.738690689706672,-64.74443059748843,9,8,146
1856,-19.738690689706672,-64.38844448038691,9,9,132
1856,-19.738690689706672,-64.03245836328539,9,10,151
1856,-19.738690689706672,-63.67647224618387,9,11,181
1856,-19.738690689706672,-63.32048612908235,9,12,180
1856,-19.738690689706672,-62.964500011980824,9,13,181
1856,-19.738690689706672,-62.6085138948793,9,14,173
1856,-19.738690689706672,-62.25252777777778,9,15,165
1856,-19.738690689706672,-61.896541660676256,9,16,151
1856,-19.738690689706672,-61.54055554357473,9,17,151
1856,-19.738690689706672,-61.18456942647321,9,18,151
1856,-19.738690689706672,-60.82858330937169,9,19,141
1856,-19.738690689706672,-60.472597192270165,9,20,135
1856,-19.738690689706672,-60.11661107516864,9,21,130
1856,-19.738690689706672,-59.76062495806712,9,22,122
1856,-19.738690689706672,-59.404638840965596,9,23,116
1856,-19.738690689706672,-59.04865272386407,9,24,114
1856,-19.738690689706672,-58.69266660676255,9,25,104
1856,-19.738690689706672,-58.33668048966103,9,26,81
1856,-19.738690689706672,-57.98069437255951,9,27,93
1856,-19.738690689706672,-57.62470825545799,9,28,79
1856,-19.84422372290371,-67.59231953430061,10,0,124
1856,-19.84422372290371,-66.88034730009757,10,2,189
1856,-19.84422372290371,-66.52436118299605,10,3,186
1856,-19.84422372290371,-66.16837506589452,10,4,178
1856,-19.84422372290371,-65.812388948793,10,5,174
1856,-19.84422372290371,-65.45640283169148,10,6,165
1856,-19.84422372290371,-65.10041671458995,10,7,157
1856,-19.84422372290371,-64.74443059748843,10,8,142
1856,-19.84422372290371,-64.38844448038691,10,9,130
1856,-19.84422372290371,-64.03245836328539,10,10,143
1856,-19.84422372290371,-63.67647224618387,10,11,181
1856,-19.84422372290371,-63.32048612908235,10,12,182
1856,-19.84422372290371,-62.964500011980824,10,13,178
1856,-19.84422372290371,-62.6085138948793,10,14,170
1856,-19.84422372290371,-62.25252777777778,10,15,160
1856,-19.84422372290371,-61.896541660676256,10,16,149
1856,-19.84422372290371,-61.54055554357473,10,17,154
1856,-19.84422372290371,-61.18456942647321,10,18,147
1856,-19.84422372290371,-60.82858330937169,10,19,137
1856,-19.84422372290371,-60.472597192270165,10,20,133
1856,-19.84422372290371,-60.11661107516864,10,21,130
1856,-19.84422372290371,-59.76062495806712,10,22,119
1856,-19.84422372290371,-59.404638840965596,10,23,112
1856,-19.84422372290371,-59.04865272386407,10,24,107
1856,-19.84422372290371,-58.69266660676255,10,25,101
1856,-19.84422372290371,-58.33668048966103,10,26,88
1856,-19.84422372290371,-57.98069437255951,10,27,88
1856,-19.84422372290371,-57.62470825545799,10,28,86
1856,-19.949756756100744,-67.59231953430061,11,0,146
1856,-19.949756756100744,-66.88034730009757,11,2,189
1856,-19.949756756100744,-66.52436118299605,11,3,182
1856,-19.949756756100744,-66.16837506589452,11,4,179
1856,-19.949756756100744,-65.812388948793,11,5,173
1856,-19.949756756100744,-65.45640283169148,11,6,165
1856,-19.949756756100744,-65.10041671458995,11,7,157
1856,-19.949756756100744,-64.74443059748843,11,8,142
1856,-19.949756756100744,-64.38844448038691,11,9,129
1856,-19.949756756100744,-64.03245836328539,11,10,133
1856,-19.949756756100744,-63.67647224618387,11,11,175
1856,-19.949756756100744,-63.32048612908235,11,12,183
1856,-19.949756756100744,-62.964500011980824,11,13,179
1856,-19.949756756100744,-62.6085138948793,11,14,169
1856,-19.949756756100744,-62.25252777777778,11,15,164
1856,-19.949756756100744,-61.896541660676256,11,16,160
1856,-19.949756756100744,-61.54055554357473,11,17,153
1856,-19.949756756100744,-61.18456942647321,11,18,146
1856,-19.949756756100744,-60.82858330937169,11,19,139
1856,-19.949756756100744,-60.472597192270165,11,20,134
1856,-19.949756756100744,-60.11661107516864,11,21,129
1856,-19.949756756100744,-59.76062495806712,11,22,116
1856,-19.949756756100744,-59.404638840965596,11,23,107
1856,-19.949756756100744,-59.04865272386407,11,24,96
1856,-19.949756756100744,-58.69266660676255,11,25,88
1856,-19.949756756100744,-58.33668048966103,11,26,85
1856,-19.949756756100744,-57.98069437255951,11,27,86
1856,-19.949756756100744,-57.62470825545799,11,28,90
1856,-20.05528978929778,-67.59231953430061,12,0,156
1856,-20.05528978929778,-66.88034730009757,12,2,184
1856,-20.05528978929778,-66.52436118299605,12,3,179
1856,-20.05528978929778,-66.16837506589452,12,4,177
1856,-20.05528978929778,-65.812388948793,12,5,168
1856,-20.05528978929778,-65.45640283169148,12,6,166
1856,-20.05528978929778,-65.10041671458995,12,7,157
1856,-20.05528978929778,-64.74443059748843,12,8,142
1856,-20.05528978929778,-64.38844448038691,12,9,134
1856,-20.05528978929778,-64.03245836328539,12,10,160
1856,-20.05528978929778,-63.67647224618387,12,11,182
1856,-20.05528978929778,-63.32048612908235,12,12,181
1856,-20.05528978929778,-62.964500011980824,12,13,176
1856,-20.05528978929778,-62.6085138948793,12,14,169
1856,-20.05528978929778,-62.25252777777778,12,15,166
1856,-20.05528978929778,-61.896541660676256,12,16,162
1856,-20.05528978929778,-61.54055554357473,12,17,155
1856,-20.05528978929778,-61.18456942647321,12,18,149
1856,-20.05528978929778,-60.82858330937169,12,19,139
1856,-20.05528978929778,-60.472597192270165,12,20,134
1856,-20.05528978929778,-60.11661107516864,12,21,125
1856,-20.05528978929778,-59.76062495806712,12,22,112
1856,-20.05528978929778,-59.404638840965596,12,23,104
1856,-20.05528978929778,-59.04865272386407,12,24,95
1856,-20.05528978929778,-58.69266660676255,12,25,82
1856,-20.05528978929778,-58.33668048966103,12,26,72
1856,-20.05528978929778,-57.98069437255951,12,27,79
1856,-20.05528978929778,-57.62470825545799,12,28,105
1856,-20.05528978929778,-57.26872213835646,12,29,48
1856,-20.16082282249482,-67.59231953430061,13,0,151
1856,-20.16082282249482,-66.88034730009757,13,2,182
1856,-20.16082282249482,-66.52436118299605,13,3,177
1856,-20.16082282249482,-66.16837506589452,13,4,173
1856,-20.16082282249482,-65.812388948793,13,5,164
1856,-20.16082282249482,-65.45640283169148,13,6,161
1856,-20.16082282249482,-65.10041671458995,13,7,155
1856,-20.16082282249482,-64.74443059748843,13,8,143
1856,-20.16082282249482,-64.38844448038691,13,9,129
1856,-20.16082282249482,-64.03245836328539,13,10,153
1856,-20.16082282249482,-63.67647224618387,13,11,183
1856,-20.16082282249482,-63.32048612908235,13,12,178
1856,-20.16082282249482,-62.964500011980824,13,13,173
1856,-20.16082282249482,-62.6085138948793,13,14,170
1856,-20.16082282249482,-62.25252777777778,13,15,169
1856,-20.16082282249482,-61.896541660676256,13,16,162
1856,-20.16082282249482,-61.54055554357473,13,17,157
1856,-20.16082282249482,-61.18456942647321,13,18,147
1856,-20.16082282249482,-60.82858330937169,13,19,135
1856,-20.16082282249482,-60.472597192270165,13,20,129
1856,-20.16082282249482,-60.11661107516864,13,21,119
1856,-20.16082282249482,-59.76062495806712,13,22,109
1856,-20.16082282249482,-59.404638840965596,13,23,100
1856,-20.16082282249482,-59.04865272386407,13,24,91
1856,-20.16082282249482,-58.69266660676255,13,25,79
1856,-20.16082282249482,-58.33668048966103,13,26,65
1856,-20.16082282249482,-57.98069437255951,13,27,83
1856,-20.16082282249482,-57.62470825545799,13,28,84
1856,-20.266355855691852,-67.59231953430061,14,0,130
1856,-20.266355855691852,-66.88034730009757,14,2,181
1856,-20.266355855691852,-66.52436118299605,14,3,175
1856,-20.266355855691852,-66.16837506589452,14,4,168
1856,-20.266355855691852,-65.812388948793,14,5,163
1856,-20.266355855691852,-65.45640283169148,14,6,159
1856,-20.266355855691852,-65.10041671458995,14,7,155
1856,-20.266355855691852,-64.74443059748843,14,8,141
1856,-20.266355855691852,-64.38844448038691,14,9,128
1856,-20.266355855691852,-64.03245836328539,14,10,129
1856,-20.266355855691852,-63.67647224618387,14,11,142
1856,-20.266355855691852,-63.32048612908235,14,12,175
1856,-20.266355855691852,-62.964500011980824,14,13,170
1856,-20.266355855691852,-62.6085138948793,14,14,169
1856,-20.266355855691852,-62.25252777777778,14,15,166
1856,-20.266355855691852,-61.896541660676256,14,16,161
1856,-20.266355855691852,-61.54055554357473,14,17,154
1856,-20.266355855691852,-61.18456942647321,14,18,143
1856,-20.266355855691852,-60.82858330937169,14,19,128
1856,-20.266355855691852,-60.472597192270165,14,20,113
1856,-20.266355855691852,-60.11661107516864,14,21,109
1856,-20.266355855691852,-59.76062495806712,14,22,104
1856,-20.266355855691852,-59.404638840965596,14,23,93
1856,-20.266355855691852,-59.04865272386407,14,24,87
1856,-20.266355855691852,-58.69266660676255,14,25,75
1856,-20.266355855691852,-58.33668048966103,14,26,67
1856,-20.266355855691852,-57.98069437255951,14,27,95
1856,-20.266355855691852,-57.62470825545799,14,28,63
1856,-20.37188888888889,-67.59231953430061,15,0,88
1856,-20.37188888888889,-66.88034730009757,15,2,180
1856,-20.37188888888889,-66.52436118299605,15,3,175
1856,-20.37188888888889,-66.16837506589452,15,4,171
1856,-20.37188888888889,-65.812388948793,15,5,160
1856,-20.37188888888889,-65.45640283169148,15,6,155
1856,-20.37188888888889,-65.10041671458995,15,7,150
1856,-20.37188888888889,-64.74443059748843,15,8,136
1856,-20.37188888888889,-64.38844448038691,15,9,129
1856,-20.37188888888889,-64.03245836328539,15,10,124
1856,-20.37188888888889,-63.67647224618387,15,11,142
1856,-20.37188888888889,-63.32048612908235,15,12,173
1856,-20.37188888888889,-62.964500011980824,15,13,164
1856,-20.37188888888889,-62.6085138948793,15,14,167
1856,-20.37188888888889,-62.25252777777778,15,15,165
1856,-20.37188888888889,-61.896541660676256,15,16,159
1856,-20.37188888888889,-61.54055554357473,15,17,152
1856,-20.37188888888889,-61.18456942647321,15,18,138
1856,-20.37188888888889,-60.82858330937169,15,19,119
1856,-20.37188888888889,-60.472597192270165,15,20,109
1856,-20.37188888888889,-60.11661107516864,15,21,104
1856,-20.37188888888889,-59.76062495806712,15,22,101
1856,-20.37188888888889,-59.404638840965596,15,23,95
1856,-20.37188888888889,-59.04865272386407,15,24,88
1856,-20.37188888888889,-58.69266660676255,15,25,75
1856,-20.37188888888889,-58.33668048966103,15,26,73
1856,-20.37188888888889,-57.98069437255951,15,27,99
1856,-20.37188888888889,-57.62470825545799,15,28,45
1856,-20.477421922085927,-67.59231953430061,16,0,40
1856,-20.477421922085927,-67.23633341719909,16,1,178
1856,-20.477421922085927,-66.88034730009757,16,2,185
1856,-20.477421922085927,-66.52436118299605,16,3,179
1856,-20.477421922085927,-66.16837506589452,16,4,170
1856,-20.477421922085927,-65.812388948793,16,5,156
1856,-20.477421922085927,-65.45640283169148,16,6,152
1856,-20.477421922085927,-65.10041671458995,16,7,148
1856,-20.477421922085927,-64.74443059748843,16,8,136
1856,-20.477421922085927,-64.38844448038691,16,9,127
1856,-20.477421922085927,-64.03245836328539,16,10,124
1856,-20.477421922085927,-63.67647224618387,16,11,152
1856,-20.477421922085927,-63.32048612908235,16,12,166
1856,-20.477421922085927,-62.964500011980824,16,13,163
1856,-20.477421922085927,-62.6085138948793,16,14,169
1856,-20.477421922085927,-62.25252777777778,16,15,165
1856,-20.477421922085927,-61.896541660676256,16,16,157
1856,-20.477421922085927,-61.54055554357473,16,17,150
1856,-20.477421922085927,-61.18456942647321,16,18,133
1856,-20.477421922085927,-60.82858330937169,16,19,116
1856,-20.477421922085927,-60.472597192270165,16,20,109
1856,-20.477421922085927,-60.11661107516864,16,21,108
1856,-20.477421922085927,-59.76062495806712,16,22,104
1856,-20.477421922085927,-59.404638840965596,16,23,97
1856,-20.477421922085927,-59.04865272386407,16,24,88
1856,-20.477421922085927,-58.69266660676255,16,25,73
1856,-20.477421922085927,-58.33668048966103,16,26,79
1856,-20.477421922085927,-57.98069437255951,16,27,84
1856,-20.58295495528296,-67.23633341719909,17,1,137
1856,-20.58295495528296,-66.52436118299605,17,3,179
1856,-20.58295495528296,-66.16837506589452,17,4,165
1856,-20.58295495528296,-65.812388948793,17,5,159
1856,-20.58295495528296,-65.45640283169148,17,6,154
1856,-20.58295495528296,-65.10041671458995,17,7,149
1856,-20.58295495528296,-64.74443059748843,17,8,134
1856,-20.58295495528296,-64.38844448038691,17,9,131
1856,-20.58295495528296,-64.03245836328539,17,10,124
1856,-20.58295495528296,-63.67647224618387,17,11,150
1856,-20.58295495528296,-63.32048612908235,17,12,171
1856,-20.58295495528296,-62.964500011980824,17,13,169
1856,-20.58295495528296,-62.6085138948793,17,14,172
1856,-20.58295495528296,-62.25252777777778,17,15,164
1856,-20.58295495528296,-61.896541660676256,17,16,157
1856,-20.58295495528296,-61.54055554357473,17,17,149
1856,-20.58295495528296,-61.18456942647321,17,18,131
1856,-20.58295495528296,-60.82858330937169,17,19,116
1856,-20.58295495528296,-60.472597192270165,17,20,112
1856,-20.58295495528296,-60.11661107516864,17,21,106
1856,-20.58295495528296,-59.76062495806712,17,22,104
1856,-20.58295495528296,-59.404638840965596,17,23,96
1856,-20.58295495528296,-59.04865272386407,17,24,86
1856,-20.58295495528296,-58.69266660676255,17,25,76
1856,-20.58295495528296,-58.33668048966103,17,26,93
1856,-20.58295495528296,-57.98069437255951,17,27,48
1856,-20.68848798848,-67.23633341719909,18,1,67
1856,-20.68848798848,-66.88034730009757,18,2,186
1856,-20.68848798848,-66.52436118299605,18,3,172
1856,-20.68848798848,-66.16837506589452,18,4,163
1856,-20.68848798848,-65.812388948793,18,5,161
1856,-20.68848798848,-65.45640283169148,18,6,154
1856,-20.68848798848,-65.10041671458995,18,7,148
1856,-20.68848798848,-64.74443059748843,18,8,137
1856,-20.68848798848,-64.38844448038691,18,9,132
1856,-20.68848798848,-64.03245836328539,18,10,123
1856,-20.68848798848,-63.67647224618387,18,11,149
1856,-20.68848798848,-63.32048612908235,18,12,168
1856,-20.68848798848,-62.964500011980824,18,13,173
1856,-20.68848798848,-62.6085138948793,18,14,173
1856,-20.68848798848,-62.25252777777778,18,15,163
1856,-20.68848798848,-61.896541660676256,18,16,159
1856,-20.68848798848,-61.54055554357473,18,17,148
1856,-20.68848798848,-61.18456942647321,18,18,129
1856,-20.68848798848,-60.82858330937169,18,19,118
1856,-20.68848798848,-60.472597192270165,18,20,113
1856,-20.68848798848,-60.11661107516864,18,21,108
1856,-20.68848798848,-59.76062495806712,18,22,103
1856,-20.68848798848,-59.404638840965596,18,23,95
1856,-20.68848798848,-59.04865272386407,18,24,87
1856,-20.68848798848,-58.69266660676255,18,25,81
1856,-20.68848798848,-58.33668048966103,18,26,90
1856,-20.794021021677036,-66.88034730009757,19,2,143
1856,-20.794021021677036,-66.52436118299605,19,3,175
1856,-20.794021021677036,-66.16837506589452,19,4,163
1856,-20.794021021677036,-65.812388948793,19,5,159
1856,-20.794021021677036,-65.45640283169148,19,6,153
1856,-20.794021021677036,-65.10041671458995,19,7,146
1856,-20.794021021677036,-64.74443059748843,19,8,137
1856,-20.794021021677036,-64.38844448038691,19,9,133
1856,-20.794021021677036,-64.03245836328539,19,10,149
1856,-20.794021021677036,-63.67647224618387,19,11,154
1856,-20.794021021677036,-63.32048612908235,19,12,161
1856,-20.794021021677036,-62.964500011980824,19,13,171
1856,-20.794021021677036,-62.6085138948793,19,14,171
1856,-20.794021021677036,-62.25252777777778,19,15,161
1856,-20.794021021677036,-61.896541660676256,19,16,157
1856,-20.794021021677036,-61.54055554357473,19,17,141
1856,-20.794021021677036,-61.18456942647321,19,18,126
1856,-20.794021021677036,-60.82858330937169,19,19,122
1856,-20.794021021677036,-60.472597192270165,19,20,115
1856,-20.794021021677036,-60.11661107516864,19,21,114
1856,-20.794021021677036,-59.76062495806712,19,22,108
1856,-20.794021021677036,-59.404638840965596,19,23,99
1856,-20.794021021677036,-59.04865272386407,19,24,89
1856,-20.794021021677036,-58.69266660676255,19,25,90
1856,-20.794021021677036,-58.33668048966103,19,26,57
1856,-20.89955405487407,-66.88034730009757,20,2,51
1856,-20.89955405487407,-66.52436118299605,20,3,165
1856,-20.89955405487407,-66.16837506589452,20,4,166
1856,-20.89955405487407,-65.812388948793,20,5,158
1856,-20.89955405487407,-65.45640283169148,20,6,152
1856,-20.89955405487407,-65.10041671458995,20,7,143
1856,-20.89955405487407,-64.74443059748843,20,8,141
1856,-20.89955405487407,-64.38844448038691,20,9,169
1856,-20.89955405487407,-64.03245836328539,20,10,187
1856,-20.89955405487407,-63.67647224618387,20,11,160
1856,-20.89955405487407,-63.32048612908235,20,12,162
1856,-20.89955405487407,-62.964500011980824,20,13,171
1856,-20.89955405487407,-62.6085138948793,20,14,167
1856,-20.89955405487407,-62.25252777777778,20,15,156
1856,-20.89955405487407,-61.896541660676256,20,16,152
1856,-20.89955405487407,-61.54055554357473,20,17,137
1856,-20.89955405487407,-61.18456942647321,20,18,125
1856,-20.89955405487407,-60.82858330937169,20,19,124
1856,-20.89955405487407,-60.472597192270165,20,20,119
1856,-20.89955405487407,-60.11661107516864,20,21,119
1856,-20.89955405487407,-59.76062495806712,20,22,113
1856,-20.89955405487407,-59.404638840965596,20,23,103
1856,-20.89955405487407,-59.04865272386407,20,24,94
1856,-20.89955405487407,-58.69266660676255,20,25,88
1856,-21.005087088071107,-66.52436118299605,21,3,71
1856,-21.005087088071107,-66.16837506589452,21,4,165
1856,-21.005087088071107,-65.812388948793,21,5,164
1856,-21.005087088071107,-65.45640283169148,21,6,155
1856,-21.005087088071107,-65.10041671458995,21,7,141
1856,-21.005087088071107,-64.74443059748843,21,8,145
1856,-21.005087088071107,-64.38844448038691,21,9,175
1856,-21.005087088071107,-64.03245836328539,21,10,184
1856,-21.005087088071107,-63.67647224618387,21,11,175
1856,-21.005087088071107,-63.32048612908235,21,12,170
1856,-21.005087088071107,-62.964500011980824,21,13,168
1856,-21.005087088071107,-62.6085138948793,21,14,158
1856,-21.005087088071107,-62.25252777777778,21,15,151
1856,-21.005087088071107,-61.896541660676256,21,16,147
1856,-21.005087088071107,-61.54055554357473,21,17,132
1856,-21.005087088071107,-61.18456942647321,21,18,128
1856,-21.005087088071107,-60.82858330937169,21,19,129
1856,-21.005087088071107,-60.472597192270165,21,20,124
1856,-21.005087088071107,-60.11661107516864,21,21,123
1856,-21.005087088071107,-59.76062495806712,21,22,116
1856,-21.005087088071107,-59.404638840965596,21,23,105
1856,-21.005087088071107,-59.04865272386407,21,24,104
1856,-21.005087088071107,-58.69266660676255,21,25,43
1856,-21.11062012126814,-66.16837506589452,22,4,58
1856,-21.11062012126814,-65.812388948793,22,5,154
1856,-21.11062012126814,-65.45640283169148,22,6,162
1856,-21.11062012126814,-65.10041671458995,22,7,142
1856,-21.11062012126814,-64.74443059748843,22,8,135
1856,-21.11062012126814,-64.38844448038691,22,9,135
1856,-21.11062012126814,-64.03245836328539,22,10,179
1856,-21.11062012126814,-63.67647224618387,22,11,165
1856,-21.11062012126814,-63.32048612908235,22,12,169
1856,-21.11062012126814,-62.964500011980824,22,13,168
1856,-21.11062012126814,-62.6085138948793,22,14,155
1856,-21.11062012126814,-62.25252777777778,22,15,150
1856,-21.11062012126814,-61.896541660676256,22,16,141
1856,-21.11062012126814,-61.54055554357473,22,17,132
1856,-21.11062012126814,-61.18456942647321,22,18,136
1856,-21.11062012126814,-60.82858330937169,22,19,130
1856,-21.11062012126814,-60.472597192270165,22,20,124
1856,-21.11062012126814,-60.11661107516864,22,21,122
1856,-21.11062012126814,-59.76062495806712,22,22,119
1856,-21.11062012126814,-59.404638840965596,22,23,93
1856,-21.11062012126814,-59.04865272386407,22,24,39
1856,-21.21615315446518,-65.45640283169148,23,6,106
1856,-21.21615315446518,-65.10041671458995,23,7,138
1856,-21.21615315446518,-64.74443059748843,23,8,139
1856,-21.21615315446518,-64.38844448038691,23,9,162
1856,-21.21615315446518,-64.03245836328539,23,10,185
1856,-21.21615315446518,-63.67647224618387,23,11,174
1856,-21.21615315446518,-63.32048612908235,23,12,179
1856,-21.21615315446518,-62.964500011980824,23,13,170
1856,-21.21615315446518,-62.6085138948793,23,14,157
1856,-21.21615315446518,-62.25252777777778,23,15,151
1856,-21.21615315446518,-61.896541660676256,23,16,141
1856,-21.21615315446518,-61.54055554357473,23,17,141
1856,-21.21615315446518,-61.18456942647321,23,18,141
1856,-21.21615315446518,-60.82858330937169,23,19,132
1856,-21.21615315446518,-60.472597192270165,23,20,125
1856,-21.21615315446518,-60.11661107516864,23,21,118
1856,-21.21615315446518,-59.76062495806712,23,22,77
1856,-21.321686187662216,-65.10041671458995,24,7,33
1856,-21.321686187662216,-64.74443059748843,24,8,90
1856,-21.321686187662216,-64.38844448038691,24,9,166
1856,-21.321686187662216,-64.03245836328539,24,10,189
1856,-21.321686187662216,-63.32048612908235,24,12,187
1856,-21.321686187662216,-62.964500011980824,24,13,181
1856,-21.321686187662216,-62.6085138948793,24,14,164
1856,-21.321686187662216,-62.25252777777778,24,15,148
1856,-21.321686187662216,-61.896541660676256,24,16,146
1856,-21.321686187662216,-61.54055554357473,24,17,148
1856,-21.321686187662216,-61.18456942647321,24,18,135
1856,-21.321686187662216,-60.82858330937169,24,19,111
1856,-21.321686187662216,-60.472597192270165,24,20,73
1856,-21.321686187662216,-60.11661107516864,24,21,37
1856,-21.42721922085925,-64.03245836328539,25,10,55
1856,-21.42721922085925,-63.67647224618387,25,11,96
1856,-21.42721922085925,-63.32048612908235,25,12,128
1856,-21.42721922085925,-62.964500011980824,25,13,144
1856,-21.42721922085925,-62.6085138948793,25,14,135
1856,-21.42721922085925,-62.25252777777778,25,15,115
1856,-21.42721922085925,-61.896541660676256,25,16,100
1856,-21.42721922085925,-61.54055554357473,25,17,68
1856,-21.42721922085925,-61.18456942647321,25,18,36
1857,-19.050031960276215,-66.03789710633684,0,5,49
1857,-19.050031960276215,-65.68200461792539,0,6,155
1857,-19.050031960276215,-65.32611212951393,0,7,164
1857,-19.050031960276215,-64.97021964110246,0,8,154
1857,-19.050031960276215,-64.614327152691,0,9,149
1857,-19.050031960276215,-64.25843466427953,0,10,141
1857,-19.050031960276215,-63.90254217586808,0,11,149
1857,-19.050031960276215,-63.546649687456615,0,12,182
1857,-19.050031960276215,-63.19075719904515,0,13,179
1857,-19.050031960276215,-62.83486471063369,0,14,170
1857,-19.050031960276215,-62.478972222222225,0,15,144
1857,-19.050031960276215,-62.12307973381076,0,16,148
1857,-19.050031960276215,-61.7671872453993,0,17,157
1857,-19.050031960276215,-61.411294756987836,0,18,151
1857,-19.050031960276215,-61.05540226857637,0,19,145
1857,-19.050031960276215,-60.69950978016492,0,20,138
1857,-19.050031960276215,-60.34361729175345,0,21,131
1857,-19.050031960276215,-59.98772480334199,0,22,88
1857,-19.15553723699854,-66.39378959474831,1,4,57
1857,-19.15553723699854,-66.03789710633684,1,5,168
1857,-19.15553723699854,-65.68200461792539,1,6,170
1857,-19.15553723699854,-65.32611212951393,1,7,158
1857,-19.15553723699854,-64.97021964110246,1,8,151
1857,-19.15553723699854,-64.614327152691,1,9,147
1857,-19.15553723699854,-64.25843466427953,1,10,141
1857,-19.15553723699854,-63.90254217586808,1,11,132
1857,-19.15553723699854,-63.546649687456615,1,12,168
1857,-19.15553723699854,-63.19075719904515,1,13,185
1857,-19.15553723699854,-62.83486471063369,1,14,167
1857,-19.15553723699854,-62.478972222222225,1,15,143
1857,-19.15553723699854,-62.12307973381076,1,16,155
1857,-19.15553723699854,-61.7671872453993,1,17,159
1857,-19.15553723699854,-61.411294756987836,1,18,154
1857,-19.15553723699854,-61.05540226857637,1,19,147
1857,-19.15553723699854,-60.69950978016492,1,20,140
1857,-19.15553723699854,-60.34361729175345,1,21,134
1857,-19.15553723699854,-59.98772480334199,1,22,129
1857,-19.15553723699854,-59.63183231493053,1,23,91
1857,-19.15553723699854,-59.275939826519064,1,24,50
1857,-19.261042513720867,-66.74968208315977,2,3,55
